source_path,file_name,label,source_kind,char_count,word_count,token_count,unique_token_count,sentence_count
tong_quan_ve_truong/so_do_bo_may_to_chuc.txt,so_do_bo_may_to_chuc.txt,tong_quan_ve_truong,text_file,1363.0,253.0,207.0,91.0,47.0
tong_quan_ve_truong/tam_nhin_su_mang_muc_tieu_chien_luoc.txt,tam_nhin_su_mang_muc_tieu_chien_luoc.txt,tong_quan_ve_truong,text_file,4871.0,1029.0,816.0,220.0,23.0
tong_quan_ve_truong/triet_ly_giao_duc.txt,triet_ly_giao_duc.txt,tong_quan_ve_truong,text_file,3486.0,751.0,544.0,210.0,28.0
tuyen_sinh/thong_tin_tuyen_sinh/diem_trung_tuyen/diem_chuan_iuh_2023.txt,diem_chuan_iuh_2023.txt,tuyen_sinh,text_file,6904.0,1347.0,1206.0,265.0,80.0
tuyen_sinh/thong_tin_tuyen_sinh/diem_trung_tuyen/diem_chuan_iuh_2024.txt,diem_chuan_iuh_2024.txt,tuyen_sinh,text_file,6114.0,1203.0,1075.0,258.0,74.0
tuyen_sinh/thong_tin_tuyen_sinh/diem_trung_tuyen/diem_chuan_iuh_2025.txt,diem_chuan_iuh_2025.txt,tuyen_sinh,text_file,5908.0,1160.0,1036.0,251.0,78.0
tuyen_sinh/thong_tin_tuyen_sinh/diem_trung_tuyen/su_dung_ket_qua_hoc_tap_thpt_lop_12_ma_phuong_thuc_100.txt,su_dung_ket_qua_hoc_tap_thpt_lop_12_ma_phuong_thuc_100.txt,tuyen_sinh,text_file,3372.0,860.0,738.0,225.0,63.0
tuyen_sinh/thong_tin_tuyen_sinh/diem_trung_tuyen/su_dung_ket_qua_hoc_tap_thpt_lop_12_ma_phuong_thuc_200.txt,su_dung_ket_qua_hoc_tap_thpt_lop_12_ma_phuong_thuc_200.txt,tuyen_sinh,text_file,3365.0,862.0,740.0,229.0,63.0
tuyen_sinh/thong_tin_tuyen_sinh/diem_trung_tuyen/su_dung_ket_qua_thi_danh_gia_nang_luc_ma_phuong_thuc_401.txt,su_dung_ket_qua_thi_danh_gia_nang_luc_ma_phuong_thuc_401.txt,tuyen_sinh,text_file,2335.0,624.0,428.0,157.0,61.0
tuyen_sinh/thong_tin_tuyen_sinh/dieu_kien_dam_bao_chat_luong.txt,dieu_kien_dam_bao_chat_luong.txt,tuyen_sinh,text_file,7296.0,1844.0,1175.0,299.0,146.0
tuyen_sinh/thong_tin_tuyen_sinh/thong_tin_danh_muc_nganh_duoc_phep_dao_tao.txt,thong_tin_danh_muc_nganh_duoc_phep_dao_tao.txt,tuyen_sinh,text_file,5405.0,1219.0,1056.0,266.0,62.0
tuyen_sinh/thong_tin_tuyen_sinh/thong_tin_ve_tuyen_sinh_chinh_quy_2_nam_gan_nhat.txt,thong_tin_ve_tuyen_sinh_chinh_quy_2_nam_gan_nhat.txt,tuyen_sinh,text_file,5763.0,1274.0,1034.0,105.0,16.0
tuyen_sinh/thong_tin_tuyen_sinh/tinh_hinh_viec_lam_cua_sinh_vien_sau_khi_tot_nghiep.txt,tinh_hinh_viec_lam_cua_sinh_vien_sau_khi_tot_nghiep.txt,tuyen_sinh,text_file,2871.0,716.0,511.0,238.0,53.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/chi_tieu_tuyen_sinh/chi_tieu_tuyen_sinh_du_kien.txt,chi_tieu_tuyen_sinh_du_kien.txt,tuyen_sinh,text_file,8181.0,1745.0,1376.0,254.0,86.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/chi_tieu_tuyen_sinh/chi_tieu_tuyen_sinh_du_kien_theo_ket_qua_danh_gia_nang_luc.txt,chi_tieu_tuyen_sinh_du_kien_theo_ket_qua_danh_gia_nang_luc.txt,tuyen_sinh,text_file,7830.0,1722.0,1542.0,252.0,76.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/chi_tieu_tuyen_sinh/chi_tieu_tuyen_sinh_du_kien_theo_ket_qua_thpt.txt,chi_tieu_tuyen_sinh_du_kien_theo_ket_qua_thpt.txt,tuyen_sinh,text_file,9549.0,2090.0,1849.0,277.0,77.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/chi_tieu_tuyen_sinh/chi_tieu_tuyen_sinh_du_kien_theo_phuong_thuc_xet_tuyen_thang.txt,chi_tieu_tuyen_sinh_du_kien_theo_phuong_thuc_xet_tuyen_thang.txt,tuyen_sinh,text_file,9833.0,2101.0,1776.0,262.0,77.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/chi_tieu_tuyen_sinh/thong_tin_tuyen_sinh_nganh_dac_thu.txt,thong_tin_tuyen_sinh_nganh_dac_thu.txt,tuyen_sinh,text_file,4886.0,1038.0,915.0,211.0,59.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/phuong_thuc_xet_tuyen/xet_tuyen_su_dung_ket_qua_hoc_tap_nam_lop_12.txt,xet_tuyen_su_dung_ket_qua_hoc_tap_nam_lop_12.txt,tuyen_sinh,text_file,721.0,162.0,127.0,66.0,4.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/phuong_thuc_xet_tuyen/xet_tuyen_su_dung_ket_qua_thi_danh_gia_nang_luc.txt,xet_tuyen_su_dung_ket_qua_thi_danh_gia_nang_luc.txt,tuyen_sinh,text_file,433.0,97.0,79.0,45.0,3.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/phuong_thuc_xet_tuyen/xet_tuyen_su_dung_ket_qua_thi_thpt.txt,xet_tuyen_su_dung_ket_qua_thi_thpt.txt,tuyen_sinh,text_file,359.0,77.0,63.0,38.0,3.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/phuong_thuc_xet_tuyen/xet_tuyen_thang.txt,xet_tuyen_thang.txt,tuyen_sinh,text_file,3275.0,718.0,578.0,107.0,35.0
tuyen_sinh/tuyen_sinh_dai_hoc_chinh_quy/tuyen_sinh_chinh_quy_dai_hoc.txt,tuyen_sinh_chinh_quy_dai_hoc.txt,tuyen_sinh,text_file,1276.0,271.0,218.0,94.0,18.0
tuyen_sinh/tuyen_sinh_dao_tao_vua_lam_vua_hoc/tuyen_sinh_dai_hoc_van_bang_2_vua_lam_vua_hoc.txt,tuyen_sinh_dai_hoc_van_bang_2_vua_lam_vua_hoc.txt,tuyen_sinh,text_file,2419.0,544.0,387.0,149.0,25.0
tuyen_sinh/tuyen_sinh_dao_tao_vua_lam_vua_hoc/tuyen_sinh_dao_tao_dai_hoc_cao_dang_vua_lam_vua_hoc.txt,tuyen_sinh_dao_tao_dai_hoc_cao_dang_vua_lam_vua_hoc.txt,tuyen_sinh,text_file,5537.0,1231.0,973.0,211.0,41.0
faq/faq_data.csv,faq_data.csv,faq,faq_csv,,,,,
